#miRNA	read_count	precursor	total	seq	seq(norm)
hsa-miR-4721	4.00	hsa-mir-4721	4.00	4.00	0.21
hsa-miR-4722-5p	0.00	hsa-mir-4722	0.00	0	0
hsa-miR-4722-3p	0.00	hsa-mir-4722	0.00	0	0
hsa-miR-4723-5p	4.00	hsa-mir-4723	4.00	4.00	0.21
hsa-miR-4723-3p	5.00	hsa-mir-4723	5.00	5.00	0.26
hsa-miR-4724-5p	0.00	hsa-mir-4724	0.00	0	0
hsa-miR-4724-3p	0.00	hsa-mir-4724	0.00	0	0
hsa-miR-4725-5p	3.00	hsa-mir-4725	3.00	3.00	0.16
hsa-miR-4725-3p	8.00	hsa-mir-4725	8.00	8.00	0.41
hsa-miR-4726-5p	10.00	hsa-mir-4726	10.00	10.00	0.52
hsa-miR-4726-3p	0.00	hsa-mir-4726	0.00	0	0
hsa-miR-4727-5p	0.00	hsa-mir-4727	0.00	0	0
hsa-miR-4727-3p	0.00	hsa-mir-4727	0.00	0	0
hsa-miR-4728-5p	0.00	hsa-mir-4728	0.00	0	0
hsa-miR-4728-3p	22.00	hsa-mir-4728	22.00	22.00	1.14
hsa-miR-4729	0.00	hsa-mir-4729	0.00	0	0
hsa-miR-4730	3.00	hsa-mir-4730	3.00	3.00	0.16
hsa-miR-4731-5p	7.00	hsa-mir-4731	7.00	7.00	0.36
hsa-miR-4731-3p	25.00	hsa-mir-4731	25.00	25.00	1.29
hsa-miR-4732-5p	0.00	hsa-mir-4732	0.00	0	0
hsa-miR-4732-3p	0.00	hsa-mir-4732	0.00	0	0
hsa-miR-4733-5p	0.00	hsa-mir-4733	0.00	0	0
hsa-miR-4733-3p	1.00	hsa-mir-4733	1.00	1.00	0.05
hsa-miR-4734	2.00	hsa-mir-4734	2.00	2.00	0.10
hsa-miR-4735-5p	1.00	hsa-mir-4735	1.00	1.00	0.05
hsa-miR-4735-3p	2.00	hsa-mir-4735	2.00	2.00	0.10
hsa-miR-4736	0.00	hsa-mir-4736	0.00	0	0
hsa-miR-4737	2.00	hsa-mir-4737	2.00	2.00	0.10
hsa-miR-4738-5p	0.00	hsa-mir-4738	0.00	0	0
hsa-miR-4738-3p	7.00	hsa-mir-4738	7.00	7.00	0.36
hsa-miR-4739	0.00	hsa-mir-4739	0.00	0	0
hsa-miR-4740-5p	1.00	hsa-mir-4740	1.00	1.00	0.05
hsa-miR-4740-3p	1.00	hsa-mir-4740	1.00	1.00	0.05
hsa-miR-4741	46.00	hsa-mir-4741	46.00	46.00	2.38
hsa-miR-4742-5p	11.00	hsa-mir-4742	11.00	11.00	0.57
hsa-miR-4742-3p	32.00	hsa-mir-4742	32.00	32.00	1.65
hsa-miR-4743-5p	0.00	hsa-mir-4743	0.00	0	0
hsa-miR-4743-3p	0.00	hsa-mir-4743	0.00	0	0
hsa-miR-4744	0.00	hsa-mir-4744	0.00	0	0
hsa-miR-4745-5p	201.00	hsa-mir-4745	201.00	201.00	10.39
hsa-miR-4745-3p	8.00	hsa-mir-4745	8.00	8.00	0.41
hsa-miR-4746-5p	351.00	hsa-mir-4746	351.00	351.00	18.14
hsa-miR-4746-3p	1.00	hsa-mir-4746	1.00	1.00	0.05
hsa-miR-4747-5p	2.00	hsa-mir-4747	2.00	2.00	0.10
hsa-miR-4747-3p	6.00	hsa-mir-4747	6.00	6.00	0.31
hsa-miR-4748	1.00	hsa-mir-4748	1.00	1.00	0.05
hsa-miR-4749-5p	1.00	hsa-mir-4749	1.00	1.00	0.05
hsa-miR-4749-3p	11.00	hsa-mir-4749	11.00	11.00	0.57
hsa-miR-4750-5p	9.00	hsa-mir-4750	9.00	9.00	0.47
hsa-miR-4750-3p	0.00	hsa-mir-4750	0.00	0	0
hsa-miR-4751	0.00	hsa-mir-4751	0.00	0	0
hsa-miR-4752	0.00	hsa-mir-4752	0.00	0	0
hsa-miR-4753-5p	1.00	hsa-mir-4753	1.00	1.00	0.05
hsa-miR-4753-3p	1.00	hsa-mir-4753	1.00	1.00	0.05
hsa-miR-4754	0.00	hsa-mir-4754	0.00	0	0
hsa-miR-4755-5p	5.00	hsa-mir-4755	5.00	5.00	0.26
hsa-miR-4755-3p	3.00	hsa-mir-4755	3.00	3.00	0.16
hsa-miR-4756-5p	0.00	hsa-mir-4756	0.00	0	0
hsa-miR-4756-3p	0.00	hsa-mir-4756	0.00	0	0
hsa-miR-4757-5p	0.00	hsa-mir-4757	0.00	0	0
hsa-miR-4757-3p	3.00	hsa-mir-4757	3.00	3.00	0.16
hsa-miR-4758-5p	0.00	hsa-mir-4758	0.00	0	0
hsa-miR-4758-3p	5.00	hsa-mir-4758	5.00	5.00	0.26
hsa-miR-4759	0.00	hsa-mir-4759	0.00	0	0
hsa-miR-4760-5p	0.00	hsa-mir-4760	0.00	0	0
hsa-miR-4760-3p	0.00	hsa-mir-4760	0.00	0	0
hsa-miR-4761-5p	0.00	hsa-mir-4761	0.00	0	0
hsa-miR-4761-3p	7.00	hsa-mir-4761	7.00	7.00	0.36
hsa-miR-4762-5p	8.00	hsa-mir-4762	8.00	8.00	0.41
hsa-miR-4762-3p	0.00	hsa-mir-4762	0.00	0	0
hsa-miR-4763-5p	3.00	hsa-mir-4763	3.00	3.00	0.16
hsa-miR-4763-3p	0.00	hsa-mir-4763	0.00	0	0
hsa-miR-4764-5p	0.00	hsa-mir-4764	0.00	0	0
hsa-miR-4764-3p	0.00	hsa-mir-4764	0.00	0	0
hsa-miR-4765	0.00	hsa-mir-4765	0.00	0	0
hsa-miR-4766-5p	1.00	hsa-mir-4766	1.00	1.00	0.05
hsa-miR-4766-3p	21.00	hsa-mir-4766	21.00	21.00	1.09
hsa-miR-4767	0.00	hsa-mir-4767	0.00	0	0
hsa-miR-4768-5p	11.00	hsa-mir-4768	11.00	11.00	0.57
hsa-miR-4768-3p	0.00	hsa-mir-4768	0.00	0	0
hsa-miR-4769-5p	3.00	hsa-mir-4769	3.00	3.00	0.16
hsa-miR-4769-3p	3.00	hsa-mir-4769	3.00	3.00	0.16
hsa-miR-4770	0.00	hsa-mir-4770	0.00	0	0
hsa-miR-4771	0.00	hsa-mir-4771-1	0.00	0	0
hsa-miR-4771	0.00	hsa-mir-4771-2	0.00	0	0
hsa-miR-4772-5p	0.00	hsa-mir-4772	0.00	0	0
hsa-miR-4772-3p	0.00	hsa-mir-4772	0.00	0	0
hsa-miR-4773	0.00	hsa-mir-4773-1	0.00	0	0
hsa-miR-4773	0.00	hsa-mir-4773-2	0.00	0	0
hsa-miR-4774-5p	0.00	hsa-mir-4774	0.00	0	0
hsa-miR-4774-3p	0.00	hsa-mir-4774	0.00	0	0
hsa-miR-4775	468.00	hsa-mir-4775	468.00	468.00	24.18
hsa-miR-4776-5p	0.00	hsa-mir-4776-1	0.00	0	0
hsa-miR-4776-3p	0.00	hsa-mir-4776-1	0.00	0	0
hsa-miR-4776-5p	0.00	hsa-mir-4776-2	0.00	0	0
hsa-miR-4776-3p	0.00	hsa-mir-4776-2	0.00	0	0
hsa-miR-4777-5p	0.00	hsa-mir-4777	0.00	0	0
hsa-miR-4777-3p	0.00	hsa-mir-4777	0.00	0	0
hsa-miR-4778-5p	0.00	hsa-mir-4778	0.00	0	0
hsa-miR-4778-3p	0.00	hsa-mir-4778	0.00	0	0
hsa-miR-4779	0.00	hsa-mir-4779	0.00	0	0
hsa-miR-4780	7.00	hsa-mir-4780	7.00	7.00	0.36
hsa-miR-4781-5p	1.00	hsa-mir-4781	1.00	1.00	0.05
hsa-miR-4781-3p	0.00	hsa-mir-4781	0.00	0	0
hsa-miR-4782-5p	0.00	hsa-mir-4782	0.00	0	0
hsa-miR-4782-3p	0.00	hsa-mir-4782	0.00	0	0
hsa-miR-4783-5p	0.00	hsa-mir-4783	0.00	0	0
hsa-miR-4783-3p	4.00	hsa-mir-4783	4.00	4.00	0.21
hsa-miR-4784	2.00	hsa-mir-4784	2.00	2.00	0.10
hsa-miR-4785	10.00	hsa-mir-4785	10.00	10.00	0.52
hsa-miR-4786-5p	24.00	hsa-mir-4786	24.00	24.00	1.24
hsa-miR-4786-3p	4.00	hsa-mir-4786	4.00	4.00	0.21
hsa-miR-4787-5p	0.00	hsa-mir-4787	0.00	0	0
hsa-miR-4787-3p	2.00	hsa-mir-4787	2.00	2.00	0.10
hsa-miR-4788	3.00	hsa-mir-4788	3.00	3.00	0.16
hsa-miR-4789-5p	0.00	hsa-mir-4789	0.00	0	0
hsa-miR-4789-3p	0.00	hsa-mir-4789	0.00	0	0
hsa-miR-4790-5p	0.00	hsa-mir-4790	0.00	0	0
hsa-miR-4790-3p	0.00	hsa-mir-4790	0.00	0	0
hsa-miR-4791	1.00	hsa-mir-4791	1.00	1.00	0.05
hsa-miR-4793-5p	0.00	hsa-mir-4793	0.00	0	0
hsa-miR-4793-3p	3.00	hsa-mir-4793	3.00	3.00	0.16
hsa-miR-4794	0.00	hsa-mir-4794	0.00	0	0
hsa-miR-4795-5p	0.00	hsa-mir-4795	0.00	0	0
hsa-miR-4795-3p	2.00	hsa-mir-4795	2.00	2.00	0.10
hsa-miR-4796-5p	0.00	hsa-mir-4796	0.00	0	0
hsa-miR-4796-3p	0.00	hsa-mir-4796	0.00	0	0
hsa-miR-4797-5p	2.00	hsa-mir-4797	2.00	2.00	0.10
hsa-miR-4797-3p	25.00	hsa-mir-4797	25.00	25.00	1.29
hsa-miR-4798-5p	6.00	hsa-mir-4798	6.00	6.00	0.31
hsa-miR-4798-3p	0.00	hsa-mir-4798	0.00	0	0
hsa-miR-4799-5p	0.00	hsa-mir-4799	0.00	0	0
hsa-miR-4799-3p	0.00	hsa-mir-4799	0.00	0	0
hsa-miR-4800-5p	0.00	hsa-mir-4800	0.00	0	0
hsa-miR-4800-3p	0.00	hsa-mir-4800	0.00	0	0
hsa-miR-4801	0.00	hsa-mir-4801	0.00	0	0
hsa-miR-4802-5p	0.00	hsa-mir-4802	0.00	0	0
hsa-miR-4802-3p	2.00	hsa-mir-4802	2.00	2.00	0.10
hsa-miR-4803	0.00	hsa-mir-4803	0.00	0	0
hsa-miR-4804-5p	4.00	hsa-mir-4804	4.00	4.00	0.21
hsa-miR-4804-3p	2.00	hsa-mir-4804	2.00	2.00	0.10
hsa-miR-483-5p	0.00	hsa-mir-483	0.00	0	0
hsa-miR-483-3p	1.00	hsa-mir-483	1.00	1.00	0.05
hsa-miR-484	10726.00	hsa-mir-484	10726.00	10726.00	554.25
hsa-miR-485-5p	9.00	hsa-mir-485	9.00	9.00	0.47
hsa-miR-485-3p	5.00	hsa-mir-485	5.00	5.00	0.26
hsa-miR-486-5p	1217.00	hsa-mir-486-1	1217.00	1217.00	62.89
hsa-miR-486-3p	0.00	hsa-mir-486-1	0.00	0	0
hsa-miR-486-5p	1217.00	hsa-mir-486-2	1217.00	1217.00	62.89
hsa-miR-486-3p	0.00	hsa-mir-486-2	0.00	0	0
hsa-miR-487a-5p	0.00	hsa-mir-487a	0.00	0	0
hsa-miR-487a-3p	20.00	hsa-mir-487a	20.00	20.00	1.03
hsa-miR-487b-5p	0.00	hsa-mir-487b	0.00	0	0
hsa-miR-487b-3p	34.00	hsa-mir-487b	34.00	34.00	1.76
hsa-miR-488-5p	117.00	hsa-mir-488	117.00	117.00	6.05
hsa-miR-488-3p	211.00	hsa-mir-488	211.00	211.00	10.90
hsa-miR-489-5p	0.00	hsa-mir-489	0.00	0	0
hsa-miR-489-3p	10.00	hsa-mir-489	10.00	10.00	0.52
hsa-miR-490-5p	1.00	hsa-mir-490	1.00	1.00	0.05
hsa-miR-490-3p	7.00	hsa-mir-490	7.00	7.00	0.36
hsa-miR-491-5p	14.00	hsa-mir-491	14.00	14.00	0.72
hsa-miR-491-3p	13.00	hsa-mir-491	13.00	13.00	0.67
hsa-miR-492	0.00	hsa-mir-492	0.00	0	0
hsa-miR-493-5p	1.00	hsa-mir-493	1.00	1.00	0.05
hsa-miR-493-3p	3.00	hsa-mir-493	3.00	3.00	0.16
hsa-miR-494-5p	1.00	hsa-mir-494	1.00	1.00	0.05
hsa-miR-494-3p	12.00	hsa-mir-494	12.00	12.00	0.62
hsa-miR-495-5p	0.00	hsa-mir-495	0.00	0	0
hsa-miR-495-3p	13.00	hsa-mir-495	13.00	13.00	0.67
hsa-miR-496	1.00	hsa-mir-496	1.00	1.00	0.05
hsa-miR-497-5p	398.00	hsa-mir-497	398.00	398.00	20.57
hsa-miR-497-3p	2.00	hsa-mir-497	2.00	2.00	0.10
hsa-miR-498-5p	5.00	hsa-mir-498	5.00	5.00	0.26
hsa-miR-498-3p	0.00	hsa-mir-498	0.00	0	0
hsa-miR-4999-5p	3.00	hsa-mir-4999	3.00	3.00	0.16
hsa-miR-4999-3p	1.00	hsa-mir-4999	1.00	1.00	0.05
hsa-miR-499a-5p	13.00	hsa-mir-499a	13.00	13.00	0.67
hsa-miR-499a-3p	1.00	hsa-mir-499a	1.00	1.00	0.05
hsa-miR-499b-5p	0.00	hsa-mir-499b	0.00	0	0
hsa-miR-499b-3p	1.00	hsa-mir-499b	1.00	1.00	0.05
hsa-miR-5000-5p	7.00	hsa-mir-5000	7.00	7.00	0.36
hsa-miR-5000-3p	88.00	hsa-mir-5000	88.00	88.00	4.55
hsa-miR-5001-5p	5.00	hsa-mir-5001	5.00	5.00	0.26
hsa-miR-5001-3p	68.00	hsa-mir-5001	68.00	68.00	3.51
hsa-miR-5002-5p	8.00	hsa-mir-5002	8.00	8.00	0.41
hsa-miR-5002-3p	1.00	hsa-mir-5002	1.00	1.00	0.05
hsa-miR-5003-5p	0.00	hsa-mir-5003	0.00	0	0
hsa-miR-5003-3p	2.00	hsa-mir-5003	2.00	2.00	0.10
hsa-miR-5004-5p	0.00	hsa-mir-5004	0.00	0	0
hsa-miR-5004-3p	2.00	hsa-mir-5004	2.00	2.00	0.10
hsa-miR-5006-5p	1.00	hsa-mir-5006	1.00	1.00	0.05
hsa-miR-5006-3p	6.00	hsa-mir-5006	6.00	6.00	0.31
hsa-miR-5007-5p	0.00	hsa-mir-5007	0.00	0	0
hsa-miR-5007-3p	0.00	hsa-mir-5007	0.00	0	0
hsa-miR-5008-5p	1.00	hsa-mir-5008	1.00	1.00	0.05
hsa-miR-5008-3p	8.00	hsa-mir-5008	8.00	8.00	0.41
hsa-miR-5009-5p	15.00	hsa-mir-5009	15.00	15.00	0.78
hsa-miR-5009-3p	0.00	hsa-mir-5009	0.00	0	0
hsa-miR-500a-5p	276.00	hsa-mir-500a	276.00	276.00	14.26
hsa-miR-500a-3p	9510.00	hsa-mir-500a	9510.00	9510.00	491.42
hsa-miR-500b-5p	223.00	hsa-mir-500a	223.00	223.00	11.52
hsa-miR-500a-5p	276.00	hsa-mir-500b	276.00	276.00	14.26
hsa-miR-500b-5p	223.00	hsa-mir-500b	223.00	223.00	11.52
hsa-miR-500b-3p	30.00	hsa-mir-500b	30.00	30.00	1.55
hsa-miR-501-5p	167.00	hsa-mir-501	167.00	167.00	8.63
hsa-miR-501-3p	7164.00	hsa-mir-501	7164.00	7164.00	370.19
hsa-miR-5010-5p	11.00	hsa-mir-5010	11.00	11.00	0.57
hsa-miR-5010-3p	61.00	hsa-mir-5010	61.00	61.00	3.15
hsa-miR-5011-5p	0.00	hsa-mir-5011	0.00	0	0
hsa-miR-5011-3p	0.00	hsa-mir-5011	0.00	0	0
hsa-miR-502-5p	101.00	hsa-mir-502	101.00	101.00	5.22
hsa-miR-502-3p	3764.00	hsa-mir-502	3764.00	3764.00	194.50
hsa-miR-503-5p	191.00	hsa-mir-503	191.00	191.00	9.87
hsa-miR-503-3p	29.00	hsa-mir-503	29.00	29.00	1.50
hsa-miR-504-5p	327.00	hsa-mir-504	327.00	327.00	16.90
hsa-miR-504-3p	16.00	hsa-mir-504	16.00	16.00	0.83
hsa-miR-5047	0.00	hsa-mir-5047	0.00	0	0
hsa-miR-505-5p	42.00	hsa-mir-505	42.00	42.00	2.17
hsa-miR-505-3p	669.00	hsa-mir-505	669.00	669.00	34.57
hsa-miR-506-5p	8.00	hsa-mir-506	8.00	8.00	0.41
hsa-miR-506-3p	50.00	hsa-mir-506	50.00	50.00	2.58
hsa-miR-507	5.00	hsa-mir-507	5.00	5.00	0.26
hsa-miR-508-5p	35.00	hsa-mir-508	35.00	35.00	1.81
hsa-miR-508-3p	285.00	hsa-mir-508	285.00	285.00	14.73
hsa-miR-5087	0.00	hsa-mir-5087	0.00	0	0
hsa-miR-5088-5p	2.00	hsa-mir-5088	2.00	2.00	0.10
hsa-miR-5088-3p	0.00	hsa-mir-5088	0.00	0	0
hsa-miR-5089-5p	0.00	hsa-mir-5089	0.00	0	0
hsa-miR-5089-3p	0.00	hsa-mir-5089	0.00	0	0
hsa-miR-509-5p	65.00	hsa-mir-509-1	65.00	65.00	3.36
hsa-miR-509-3p	804.00	hsa-mir-509-1	804.00	804.00	41.55
hsa-miR-509-5p	65.00	hsa-mir-509-2	65.00	65.00	3.36
hsa-miR-509-3p	804.00	hsa-mir-509-2	804.00	804.00	41.55
hsa-miR-509-3p	804.00	hsa-mir-509-3	804.00	804.00	41.55
hsa-miR-509-3-5p	58.00	hsa-mir-509-3	58.00	58.00	3.00
hsa-miR-5090	8.00	hsa-mir-5090	8.00	8.00	0.41
hsa-miR-5091	4.00	hsa-mir-5091	4.00	4.00	0.21
hsa-miR-5092	2.00	hsa-mir-5092	2.00	2.00	0.10
hsa-miR-5093	0.00	hsa-mir-5093	0.00	0	0
hsa-miR-5094	245.00	hsa-mir-5094	245.00	245.00	12.66
hsa-miR-510-5p	7.00	hsa-mir-510	7.00	7.00	0.36
hsa-miR-510-3p	1.00	hsa-mir-510	1.00	1.00	0.05
hsa-miR-5100	154.00	hsa-mir-5100	154.00	154.00	7.96
hsa-miR-511-5p	1.00	hsa-mir-511	1.00	1.00	0.05
hsa-miR-511-3p	0.00	hsa-mir-511	0.00	0	0
hsa-miR-512-5p	3.00	hsa-mir-512-1	3.00	3.00	0.16
hsa-miR-512-3p	154.00	hsa-mir-512-1	154.00	154.00	7.96
hsa-miR-512-5p	3.00	hsa-mir-512-2	3.00	3.00	0.16
hsa-miR-512-3p	154.00	hsa-mir-512-2	154.00	154.00	7.96
hsa-miR-513a-5p	44.00	hsa-mir-513a-1	44.00	44.00	2.27
hsa-miR-513a-3p	2.00	hsa-mir-513a-1	2.00	2.00	0.10
hsa-miR-513a-5p	44.00	hsa-mir-513a-2	44.00	44.00	2.27
hsa-miR-513a-3p	2.00	hsa-mir-513a-2	2.00	2.00	0.10
hsa-miR-513b-5p	15.00	hsa-mir-513b	15.00	15.00	0.78
hsa-miR-513b-3p	0.00	hsa-mir-513b	0.00	0	0
hsa-miR-513c-5p	36.00	hsa-mir-513c	36.00	36.00	1.86
hsa-miR-513c-3p	2.00	hsa-mir-513c	2.00	2.00	0.10
hsa-miR-514a-5p	28.00	hsa-mir-514a-1	28.00	28.00	1.45
hsa-miR-514a-3p	243.00	hsa-mir-514a-1	243.00	243.00	12.56
hsa-miR-514a-5p	28.00	hsa-mir-514a-2	28.00	28.00	1.45
hsa-miR-514a-3p	243.00	hsa-mir-514a-2	243.00	243.00	12.56
hsa-miR-514a-5p	28.00	hsa-mir-514a-3	28.00	28.00	1.45
hsa-miR-514a-3p	243.00	hsa-mir-514a-3	243.00	243.00	12.56
hsa-miR-514b-5p	7.00	hsa-mir-514b	7.00	7.00	0.36
hsa-miR-514b-3p	0.00	hsa-mir-514b	0.00	0	0
hsa-miR-515-5p	98.00	hsa-mir-515-1	98.00	98.00	5.06
hsa-miR-515-3p	2.00	hsa-mir-515-1	2.00	2.00	0.10
hsa-miR-515-5p	98.00	hsa-mir-515-2	98.00	98.00	5.06
hsa-miR-515-3p	2.00	hsa-mir-515-2	2.00	2.00	0.10
hsa-miR-516b-3p	0.00	hsa-mir-516a-1	0.00	0	0
hsa-miR-516a-5p	235.00	hsa-mir-516a-1	235.00	235.00	12.14
hsa-miR-516a-3p	0.00	hsa-mir-516a-1	0.00	0	0
hsa-miR-516b-3p	0.00	hsa-mir-516a-2	0.00	0	0
hsa-miR-516a-5p	235.00	hsa-mir-516a-2	235.00	235.00	12.14
hsa-miR-516a-3p	0.00	hsa-mir-516a-2	0.00	0	0
hsa-miR-516b-5p	168.00	hsa-mir-516b-1	168.00	168.00	8.68
hsa-miR-516b-3p	0.00	hsa-mir-516b-1	0.00	0	0
hsa-miR-516a-3p	0.00	hsa-mir-516b-1	0.00	0	0
hsa-miR-516b-5p	73.00	hsa-mir-516b-2	73.00	73.00	3.77
hsa-miR-516b-3p	0.00	hsa-mir-516b-2	0.00	0	0
hsa-miR-516a-3p	0.00	hsa-mir-516b-2	0.00	0	0
hsa-miR-517-5p	33.00	hsa-mir-517a	33.00	33.00	1.71
hsa-miR-517a-3p	19.00	hsa-mir-517a	19.00	19.00	0.98
hsa-miR-517b-3p	19.00	hsa-mir-517a	19.00	19.00	0.98
hsa-miR-517-5p	33.00	hsa-mir-517b	33.00	33.00	1.71
hsa-miR-517a-3p	19.00	hsa-mir-517b	19.00	19.00	0.98
hsa-miR-517b-3p	19.00	hsa-mir-517b	19.00	19.00	0.98
hsa-miR-517-5p	33.00	hsa-mir-517c	33.00	33.00	1.71
hsa-miR-517c-3p	10.00	hsa-mir-517c	10.00	10.00	0.52
hsa-miR-5186	0.00	hsa-mir-5186	0.00	0	0
hsa-miR-5187-5p	0.00	hsa-mir-5187	0.00	0	0
hsa-miR-5187-3p	0.00	hsa-mir-5187	0.00	0	0
hsa-miR-5188	0.00	hsa-mir-5188	0.00	0	0
hsa-miR-5189-5p	2.00	hsa-mir-5189	2.00	2.00	0.10
hsa-miR-5189-3p	3.00	hsa-mir-5189	3.00	3.00	0.16
hsa-miR-518a-5p	14.00	hsa-mir-518a-1	14.00	14.00	0.72
hsa-miR-518a-3p	18.00	hsa-mir-518a-1	18.00	18.00	0.93
hsa-miR-527	14.00	hsa-mir-518a-1	14.00	14.00	0.72
hsa-miR-518a-5p	14.00	hsa-mir-518a-2	14.00	14.00	0.72
hsa-miR-518a-3p	18.00	hsa-mir-518a-2	18.00	18.00	0.93
hsa-miR-527	14.00	hsa-mir-518a-2	14.00	14.00	0.72
hsa-miR-518b	24.00	hsa-mir-518b	24.00	24.00	1.24
hsa-miR-518c-5p	9.00	hsa-mir-518c	9.00	9.00	0.47
hsa-miR-518c-3p	17.00	hsa-mir-518c	17.00	17.00	0.88
hsa-miR-526a-5p	1.00	hsa-mir-518d	1.00	1.00	0.05
hsa-miR-520c-5p	1.00	hsa-mir-518d	1.00	1.00	0.05
hsa-miR-518d-5p	1.00	hsa-mir-518d	1.00	1.00	0.05
hsa-miR-518d-3p	4.00	hsa-mir-518d	4.00	4.00	0.21
hsa-miR-519c-5p	16.00	hsa-mir-518e	16.00	16.00	0.83
hsa-miR-519b-5p	16.00	hsa-mir-518e	16.00	16.00	0.83
hsa-miR-523-5p	16.00	hsa-mir-518e	16.00	16.00	0.83
hsa-miR-518e-5p	16.00	hsa-mir-518e	16.00	16.00	0.83
hsa-miR-518e-3p	11.00	hsa-mir-518e	11.00	11.00	0.57
hsa-miR-522-5p	16.00	hsa-mir-518e	16.00	16.00	0.83
hsa-miR-519a-5p	16.00	hsa-mir-518e	16.00	16.00	0.83
hsa-miR-518f-5p	1.00	hsa-mir-518f	1.00	1.00	0.05
hsa-miR-518f-3p	6.00	hsa-mir-518f	6.00	6.00	0.31
hsa-miR-5190	0.00	hsa-mir-5190	0.00	0	0
hsa-miR-5191	0.00	hsa-mir-5191	0.00	0	0
hsa-miR-5192	0.00	hsa-mir-5192	0.00	0	0
hsa-miR-5193	0.00	hsa-mir-5193	0.00	0	0
hsa-miR-5194	0.00	hsa-mir-5194	0.00	0	0
hsa-miR-5195-5p	0.00	hsa-mir-5195	0.00	0	0
hsa-miR-5195-3p	0.00	hsa-mir-5195	0.00	0	0
hsa-miR-5196-5p	0.00	hsa-mir-5196	0.00	0	0
hsa-miR-5196-3p	2.00	hsa-mir-5196	2.00	2.00	0.10
hsa-miR-5197-5p	0.00	hsa-mir-5197	0.00	0	0
hsa-miR-5197-3p	0.00	hsa-mir-5197	0.00	0	0
hsa-miR-519c-5p	32.00	hsa-mir-519a-1	32.00	32.00	1.65
hsa-miR-519b-5p	32.00	hsa-mir-519a-1	32.00	32.00	1.65
hsa-miR-523-5p	32.00	hsa-mir-519a-1	32.00	32.00	1.65
hsa-miR-518e-5p	32.00	hsa-mir-519a-1	32.00	32.00	1.65
hsa-miR-522-5p	32.00	hsa-mir-519a-1	32.00	32.00	1.65
hsa-miR-519a-5p	32.00	hsa-mir-519a-1	32.00	32.00	1.65
hsa-miR-519a-3p	33.00	hsa-mir-519a-1	33.00	33.00	1.71
hsa-miR-520b-5p	9.00	hsa-mir-519a-2	9.00	9.00	0.47
hsa-miR-519a-3p	33.00	hsa-mir-519a-2	33.00	33.00	1.71
hsa-miR-519a-2-5p	9.00	hsa-mir-519a-2	9.00	9.00	0.47
hsa-miR-519c-5p	16.00	hsa-mir-519b	16.00	16.00	0.83
hsa-miR-519b-5p	16.00	hsa-mir-519b	16.00	16.00	0.83
hsa-miR-519b-3p	15.00	hsa-mir-519b	15.00	15.00	0.78
hsa-miR-523-5p	16.00	hsa-mir-519b	16.00	16.00	0.83
hsa-miR-518e-5p	16.00	hsa-mir-519b	16.00	16.00	0.83
hsa-miR-522-5p	16.00	hsa-mir-519b	16.00	16.00	0.83
hsa-miR-519a-5p	16.00	hsa-mir-519b	16.00	16.00	0.83
hsa-miR-519c-5p	16.00	hsa-mir-519c	16.00	16.00	0.83
hsa-miR-519c-3p	60.00	hsa-mir-519c	60.00	60.00	3.10
hsa-miR-519b-5p	16.00	hsa-mir-519c	16.00	16.00	0.83
hsa-miR-523-5p	16.00	hsa-mir-519c	16.00	16.00	0.83
hsa-miR-518e-5p	16.00	hsa-mir-519c	16.00	16.00	0.83
hsa-miR-522-5p	16.00	hsa-mir-519c	16.00	16.00	0.83
hsa-miR-519a-5p	16.00	hsa-mir-519c	16.00	16.00	0.83
hsa-miR-519d-5p	4.00	hsa-mir-519d	4.00	4.00	0.21
hsa-miR-519d-3p	10.00	hsa-mir-519d	10.00	10.00	0.52
hsa-miR-519e-5p	0.00	hsa-mir-519e	0.00	0	0
hsa-miR-519e-3p	0.00	hsa-mir-519e	0.00	0	0
hsa-miR-520a-5p	12.00	hsa-mir-520a	12.00	12.00	0.62
hsa-miR-520a-3p	37.00	hsa-mir-520a	37.00	37.00	1.91
hsa-miR-520b-5p	9.00	hsa-mir-520b	9.00	9.00	0.47
hsa-miR-520b-3p	26.00	hsa-mir-520b	26.00	26.00	1.34
hsa-miR-519a-2-5p	9.00	hsa-mir-520b	9.00	9.00	0.47
hsa-miR-520f-3p	26.00	hsa-mir-520c	26.00	26.00	1.34
hsa-miR-520b-3p	26.00	hsa-mir-520c	26.00	26.00	1.34
hsa-miR-526a-5p	1.00	hsa-mir-520c	1.00	1.00	0.05
hsa-miR-520c-5p	1.00	hsa-mir-520c	1.00	1.00	0.05
hsa-miR-520c-3p	26.00	hsa-mir-520c	26.00	26.00	1.34
hsa-miR-518d-5p	1.00	hsa-mir-520c	1.00	1.00	0.05
hsa-miR-520d-5p	7.00	hsa-mir-520d	7.00	7.00	0.36
hsa-miR-520d-3p	6.00	hsa-mir-520d	6.00	6.00	0.31
hsa-miR-520e-5p	0.00	hsa-mir-520e	0.00	0	0
hsa-miR-520e-3p	3.00	hsa-mir-520e	3.00	3.00	0.16
hsa-miR-520f-5p	0.00	hsa-mir-520f	0.00	0	0
hsa-miR-520f-3p	37.00	hsa-mir-520f	37.00	37.00	1.91
hsa-miR-520g-5p	6.00	hsa-mir-520g	6.00	6.00	0.31
hsa-miR-520g-3p	14.00	hsa-mir-520g	14.00	14.00	0.72
